"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"39" 7 "STANDING" 0.276627326885246 -0.0175014943409836 -0.107621491295082 -0.979428308688525 -0.917572503278689 -0.91972578142623 0.946234163442623 -0.237096129836066 -0.0808090774354098 -0.984016923114754 -0.966275851967213 -0.942645186065574 0.075202971852459 0.00835520578885246 -0.00707376444214754 -0.969776847868852 -0.953504675737705 -0.97497674704918 -0.0315007506442623 -0.0678062702 0.0769106259016393 -0.896855788032787 -0.936617695737705 -0.949624387704918 -0.0962782140409836 -0.0409745644786885 -0.0490535060655738 -0.95584687704918 -0.964133410983606 -0.972457559836066 -0.938635365081967 -0.934750882131148 -0.938635365081967 -0.934750882131148 -0.968668017704918 -0.959352526557377 -0.898983238032787 -0.86085457147541 -0.966418038032787 -0.954566939016393 -0.974571349180328 -0.930866842622951 -0.948100973114754 -0.981867672131148 -0.916032570327869 -0.912346224590164 -0.969806641311475 -0.953538900819672 -0.970430719016393 -0.972641369836066 -0.95703155295082 -0.978340858196721 -0.89889167295082 -0.941859688032787 -0.951389157213115 -0.898138559836066 -0.934566012459016 -0.953780954918033 -0.944797145409836 -0.939323748360656 -0.958004938688525 -0.960314560655738 -0.901893732131148 -0.861655344918033 -0.956066936393443 -0.955679994098361
"40" 7 "WALKING" 0.274209356097561 -0.0169478398039024 -0.106498089585366 -0.192999399726829 -0.0342849779512195 -0.32901156747561 0.936332141951219 -0.201192533658537 -0.13367790604878 -0.973438082682927 -0.964617340731707 -0.946150271951219 0.044546197595122 0.0235739568292683 0.0195616295853659 -0.049127586902439 -0.0532728263607317 -0.471576876585366 -0.0591950600536585 -0.0459291452990244 0.0807428932236585 -0.526528650731707 -0.270535123609756 -0.459195769512195 -0.0779930645268293 -0.0399463422463415 -0.0440526916909756 -0.315873058780488 -0.349880444829268 -0.519302354634146 -0.102823922863415 -0.234906447585366 -0.102823922863415 -0.234906447585366 -0.123960320204878 -0.0324977736829268 -0.308565420487805 -0.319215324195122 -0.380460027317073 -0.334513820097561 -0.140767069768293 -0.0200519782692683 -0.381344993097561 -0.216531419065854 -0.104556304804878 -0.353234793982927 -0.133149064170732 -0.130536275663415 -0.459777364292683 -0.0479725209512195 -0.0329676925795122 -0.482110911463415 -0.35930979097561 -0.269366793658537 -0.397364445853659 -0.58084883097561 -0.280488596317073 -0.531515589512195 -0.136209571468293 -0.417093350243902 -0.0340966142853659 -0.0350180990439024 -0.312566685268293 -0.445296590487805 -0.346214455926829 -0.366624235341463
"41" 7 "WALKING_DOWNSTAIRS" 0.277127004878049 -0.0178494056219512 -0.107884334146341 0.0485094692195122 0.139393948560976 -0.440931132439024 0.950329824146341 -0.183275787073171 -0.0546463957390244 -0.961351446341463 -0.942935775853659 -0.938374104146341 0.0494409426073171 -0.00850204388292683 0.00687956571463415 0.00527737390243902 0.0913950707560976 -0.507314468780488 -0.0999928564390244 -0.0454416606 0.0824055623804878 -0.342785739160976 -0.479261172682927 -0.345023764560976 -0.0280331434585366 -0.0653661488317073 -0.0615531224414634 -0.265929527780488 -0.521874157073171 -0.360475879585366 0.0312789727585366 0.0906261963731707 0.0312789727585366 0.0906261963731707 -0.100783057804878 0.068376407 -0.204110049307317 -0.307279366813171 -0.440169793902439 -0.453332267317073 0.0221466639439024 0.178753689195122 -0.417569828536585 0.0572592674878049 0.0435502509268293 -0.502340707317073 -0.0107965738292683 0.0300668105804878 -0.461718131219512 -0.0699160221 0.0834402844756098 -0.551648235121951 -0.161259497509756 -0.424911428536585 -0.215911349731707 -0.402333322804878 -0.521000798048781 -0.457153386341463 0.142017514439024 -0.111232070370732 0.0793874824341463 0.0454434399292683 -0.337036257526829 -0.408657627317073 -0.460339601170732 -0.486086805609756
"42" 7 "WALKING_UPSTAIRS" 0.272970338653846 -0.0263574903403846 -0.107339730115385 -0.290149192307692 -0.103818259823077 -0.436697425576923 0.938371473269231 -0.259144202692308 -0.0702503820961538 -0.960246289807692 -0.941378352307692 -0.938071183269231 0.0728660813846154 -0.00689494886730769 0.00906662793461539 -0.359856972115385 -0.311328991057692 -0.719336352692308 -0.0931234101769231 -0.0411314519307692 0.0898022757730769 -0.526659296134615 -0.522949798269231 -0.349614606153846 -0.0455638872076923 -0.0335406569057692 -0.0653167291865385 -0.549999188461539 -0.761195612692308 -0.606412096538462 -0.229183927115385 -0.285844036153846 -0.229183927115385 -0.285844036153846 -0.432469300961538 -0.329827968269231 -0.316561585961538 -0.525686949063462 -0.674972132307692 -0.713406712307692 -0.321447925192308 -0.168341519859615 -0.560841212692308 -0.278929748076923 -0.130175559028846 -0.418599992115385 -0.385843754230769 -0.333077590961538 -0.687929868653846 -0.39060122 -0.335926381307692 -0.750114855961538 -0.426360331538462 -0.604711316153846 -0.406080936346154 -0.5604629635 -0.483918390576923 -0.396095719423077 -0.290005418653846 -0.395285130961538 -0.3208844625 -0.346565141730769 -0.594032515192308 -0.564435086711538 -0.714332592115385 -0.733130764423077
"43" 8 "LAYING" 0.285299414137931 -0.0173014474827586 -0.108893632758621 -0.980532504827586 -0.979260326206897 -0.972798056896552 -0.20546568862069 0.919270940344828 0.284842623103448 -0.97022673 -0.994144522068966 -0.977290098275862 0.0699630103793103 0.0157508874482759 -0.00192856430344828 -0.986215286206897 -0.975742750689655 -0.982944286551724 -0.0145966662892414 -0.0704490765862069 0.107860620793103 -0.98058227862069 -0.978474364137931 -0.974970231724138 -0.106519048 -0.0413567978275862 -0.065884158137931 -0.984183183793103 -0.983813635517241 -0.988156224827586 -0.979600916206897 -0.967655576896552 -0.979600916206897 -0.967655576896552 -0.985443796551724 -0.977545658965517 -0.962974764827586 -0.95784377 -0.989113742758621 -0.979197110689655 -0.981589047241379 -0.975593619655172 -0.976752623448276 -0.98037745137931 -0.981759406551724 -0.972194232413793 -0.986094094827586 -0.976514918275862 -0.980997256551724 -0.987667233793104 -0.976652795862069 -0.983418460689655 -0.974924797241379 -0.979078408275862 -0.97335159862069 -0.98259960862069 -0.978371487586207 -0.977929728275862 -0.972458978275862 -0.969633522068965 -0.978876716551724 -0.974741643448276 -0.96655840862069 -0.959485205172414 -0.982807122068965 -0.976005427586207
"44" 8 "SITTING" 0.274035527317073 -0.00709044397073171 -0.111517581341463 -0.991767766341463 -0.945274663902439 -0.97176616902439 0.882775050243902 0.222296391487805 0.147802849146341 -0.987708515365854 -0.962580147317073 -0.970004832926829 0.0769800801219512 0.00267809077658537 -0.00106488683560976 -0.992343646585366 -0.98207603 -0.989446476585366 -0.0363318394829268 -0.0747391398365854 0.0745607689607317 -0.988642468048781 -0.984501165853659 -0.965663099756098 -0.0955290444634146 -0.0382649013780488 -0.0474290038390244 -0.992706163902439 -0.992863932439024 -0.988964318292683 -0.969781200243902 -0.962149335609756 -0.969781200243902 -0.962149335609756 -0.989454481463415 -0.989719975365854 -0.965453991463415 -0.97204367 -0.993207866585366 -0.992562560731707 -0.991521509512195 -0.963598482926829 -0.979165064390244 -0.991978056829268 -0.940584399268293 -0.969551568048781 -0.99237502097561 -0.981693416341463 -0.987529700487805 -0.993021675853659 -0.983922132439024 -0.98997403902439 -0.98653499 -0.986874692439024 -0.969064820731707 -0.989303487317073 -0.983242725609756 -0.967769093414634 -0.974971413414634 -0.96182291097561 -0.989118014146341 -0.989271276097561 -0.979460226097561 -0.972123587560976 -0.992679274390244 -0.992554222439024
"45" 8 "STANDING" 0.278624263142857 -0.0166042189714286 -0.110177797542857 -0.993238857 -0.944331623142857 -0.964585743714286 0.956524225142857 -0.213800155285714 0.0714447986 -0.994175731 -0.975615103 -0.976918541857143 0.0752005361857143 0.00921322927135714 -0.000311308066285714 -0.992004815142857 -0.973643020571429 -0.990202296857143 -0.0276492466665714 -0.0744235216714286 0.0833800257285714 -0.952912005571429 -0.979727595285714 -0.968099913285714 -0.0988912332857143 -0.0405396878142857 -0.0537815745 -0.978696997 -0.991638862 -0.983759050285714 -0.969960145142857 -0.967468168428571 -0.969960145142857 -0.967468168428571 -0.987210633285714 -0.986240480714286 -0.955195446857143 -0.950620533857143 -0.987702841428571 -0.986052004571429 -0.992051457285714 -0.954146769428571 -0.978814423714286 -0.993808594714286 -0.942400978 -0.959565299571429 -0.991963806857143 -0.973857892571429 -0.988223953714286 -0.992789936428571 -0.975425255285714 -0.990800241714286 -0.955939009714286 -0.983630905142857 -0.970332179857143 -0.952855330714286 -0.977748437714286 -0.970265456142857 -0.973231626428571 -0.968545332571429 -0.985453927428571 -0.986182809571429 -0.965556700714286 -0.949993395714286 -0.986813701428571 -0.985773912857143
"46" 8 "WALKING" 0.277490761794872 -0.0181806400179487 -0.111642901051282 -0.335691151538462 0.23084506125641 -0.301258454461538 0.917197747948718 -0.296446048461538 -0.0665741857435897 -0.975605537435897 -0.960647438205128 -0.959822293589744 0.0793987695392308 0.00111025766153846 0.00210593437692308 -0.184243500176923 0.133553488333333 -0.428357509487179 -0.0194985779333333 -0.0830230011620513 0.0828707846176923 -0.302067494615385 -0.350124803076923 -0.379266461282051 -0.0910421228461538 -0.0360409595358974 -0.0672186853025641 -0.14623747825641 -0.469761397153846 -0.281666922461538 -0.125868331564103 -0.265042321282051 -0.125868331564103 -0.265042321282051 -0.115527655538462 -0.0911443728582051 -0.203817473846154 -0.258081881282051 -0.32691121974359 -0.403437238589744 -0.313280368974359 0.171938682964103 -0.300490024717949 -0.346156980769231 0.181717143717949 -0.360061872205128 -0.258159214271795 0.0311981867948718 -0.390403131205128 -0.181768289402564 0.168556500423077 -0.465772781282051 -0.103430279248718 -0.337606514025641 -0.270245563846154 -0.366981887948718 -0.364001328205128 -0.478982605641026 -0.20591285225641 -0.416031365641026 -0.118001676233333 -0.0663273869807692 -0.293100001923077 -0.36961507025641 -0.425201889564103 -0.418049910820513
"47" 8 "WALKING_DOWNSTAIRS" 0.294907553404255 -0.0143723839108511 -0.101993941531915 -0.0681563626617021 -0.03212524665 -0.158333146191489 0.941875619787234 -0.211555112553191 -0.0950820341687234 -0.952643084042553 -0.92854437106383 -0.893962984042553 0.101704538333298 -0.00751868156382979 -0.0252977670276596 -0.0740908045319149 -0.149027773519149 -0.31704660987234 -0.122672201757447 -0.0237205719148936 0.111284239655957 -0.417014161553191 -0.198848161170213 -0.322774082765957 -0.0647199842553191 -0.0669414080765958 -0.0512020476 -0.463736674255319 -0.259163248340426 -0.367089485595745 -0.0294634299553191 -0.0156098198829787 -0.0294634299553191 -0.0156098198829787 -0.127926051502128 -0.0433959844 -0.102114480531915 -0.236762631468085 -0.323552439276596 -0.27649151037234 -0.0726602663212766 -0.0364535247659574 -0.151178724793617 -0.0680436217021277 -0.0924444167085106 -0.233315176510213 -0.11485155627234 -0.207812348246809 -0.276138039897872 -0.114744976032191 -0.141775116319149 -0.356579475531915 -0.319677124659574 -0.133828886725532 -0.212906662531915 -0.452190386808511 -0.24966032923617 -0.427008254255319 0.0528791880659574 -0.210912766382979 -0.0282156656914894 -0.0709893839055319 -0.206121707212766 -0.400560061212766 -0.266399903210638 -0.343094861202128
"48" 8 "WALKING_UPSTAIRS" 0.258203939581818 -0.0277392253910909 -0.125767265890909 -0.296284597454545 0.104470773801818 -0.217210568085455 0.847634313454545 -0.357404501636364 -0.207507170584727 -0.946441502363636 -0.922054968727273 -0.910271096181818 0.0692442067545455 -0.00128009758363636 -0.0254126299290909 -0.487325539818182 -0.323333932218182 -0.660921263636364 -0.13829376226 0.00381966911090909 0.116679563256364 -0.541066687090909 -0.403572169636364 -0.211805111745455 -0.0664817176345455 -0.0453051954036364 -0.0661653916327273 -0.631037584 -0.678805915818182 -0.550880346909091 -0.10115350174 -0.326339622181818 -0.10115350174 -0.326339622181818 -0.456190454 -0.451225931090909 -0.237182958116364 -0.415658606181818 -0.631964902181818 -0.669216383090909 -0.382460736363636 -0.0636564765818182 -0.404785239945455 -0.266081292363636 0.114656709636364 -0.184842227972182 -0.506212135636364 -0.368996179072727 -0.631496434363636 -0.514337759454545 -0.319400410981818 -0.689235778909091 -0.482113007636364 -0.492176104727273 -0.255338945927273 -0.562911002545455 -0.364283258727273 -0.272525011818182 -0.367522800909091 -0.409065516363636 -0.425100006545455 -0.491090809090909 -0.485477308909091 -0.470770800363636 -0.656088544363636 -0.712261499636364
"49" 9 "LAYING" 0.260815080606061 -0.0238328413484849 -0.0948714305757576 -0.887026973030303 -0.579371620939394 -0.699268739787879 -0.534085884545455 0.619791286636364 0.53217781030303 -0.787907914848485 -0.543647185454545 -0.630659860909091 0.0903689736060606 0.037086372069697 -0.0276459419242424 -0.974077722121212 -0.942489586666667 -0.967970360909091 0.00578639705454545 -0.0738588716333333 0.134571914363636 -0.87371195969697 -0.941527423939394 -0.889419013333333 -0.0970839507575758 -0.0429006093136364 -0.0551795099393939 -0.954338738787879 -0.974679975757576 -0.971707052727273 -0.487994303242424 -0.594079194545455 -0.487994303242424 -0.594079194545455 -0.961344553333333 -0.959855085454545 -0.781468336363636 -0.84300935 -0.970929513030303 -0.967302064848485 -0.913686130909091 -0.712270453454545 -0.807675406666667 -0.878372464848485 -0.551054146545455 -0.673516231393939 -0.973207423030303 -0.944421404545455 -0.963341596969697 -0.977593246969697 -0.944507563030303 -0.971351285454545 -0.87431220969697 -0.952095829090909 -0.908533749090909 -0.875568999090909 -0.936477973939394 -0.894714933333333 -0.740059522242424 -0.596449674333333 -0.95799636030303 -0.96145586030303 -0.903850528181818 -0.836714807878788 -0.967722169393939 -0.968894041818182
"50" 9 "SITTING" 0.279657618157895 -0.0158866724421053 -0.112852291631579 -0.989532131052632 -0.938024276815789 -0.962696767631579 0.791485889210526 0.310781884842105 0.283953767792105 -0.983134422105263 -0.952994321315789 -0.965151123157895 0.0749931619060526 -0.00164046561052632 0.00349292110289474 -0.99243643131579 -0.982940438157895 -0.989121993157895 -0.0357456983157895 -0.0787147678421053 0.102055436026316 -0.989825492631579 -0.981923449473684 -0.970380120263158 -0.0958006022631579 -0.0382223534578947 -0.0508192069210526 -0.992505752631579 -0.991997076315789 -0.991680214736842 -0.965594443157895 -0.949562714473684 -0.965594443157895 -0.949562714473684 -0.989692375789474 -0.988886486578947 -0.962385907631579 -0.970010789736842 -0.993097697894737 -0.992672486578947 -0.989622862368421 -0.952407248421053 -0.973890477105263 -0.98948462 -0.934892457631579 -0.959148883684211 -0.992648338947368 -0.983235696052632 -0.987182440526316 -0.992878092368421 -0.983846732368421 -0.98966597 -0.988622748157895 -0.984387670526316 -0.974416271842105 -0.990244148684211 -0.980590825263158 -0.971857497105263 -0.959639186052632 -0.951803298157895 -0.988617908684211 -0.987982980263158 -0.980000120789474 -0.969177140526316 -0.992524450263158 -0.993073219473684
"51" 9 "STANDING" 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.991970126756757 -0.954569225945946 -0.964642688108108 0.929794733108108 -0.159316786486486 0.201182106486486 -0.993148267702703 -0.980642970675676 -0.967792578648649 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.977909693918919 -0.98724214 -0.980722294459459 -0.972663592162162 -0.968075629324324 -0.972663592162162 -0.968075629324324 -0.984647071216216 -0.982637080945946 -0.967077442837838 -0.959884274324324 -0.985091991216216 -0.983230809594595 -0.990093202837838 -0.959846189054054 -0.974051231216216 -0.992851743243243 -0.95417933 -0.96212373972973 -0.988404654864865 -0.972554452972973 -0.984832251216216 -0.989339890810811 -0.974029503513513 -0.987898048378378 -0.96807852527027 -0.97839988527027 -0.970456862567568 -0.97266417 -0.975960666081081 -0.974982088108108 -0.972355393243243 -0.970203660405405 -0.982294170810811 -0.982083315 -0.968972499594595 -0.961090396891892 -0.98401783027027 -0.983098935945946
"52" 9 "WALKING" 0.280715919444444 -0.0182276224722222 -0.115103356555556 -0.590930634444444 -0.167691079333333 -0.437621669166667 0.908826431944444 -0.108726086805556 0.302795695277778 -0.9752213575 -0.968965680555556 -0.949995781944444 0.0620386535777778 0.0118740873555556 -0.00307446455555556 -0.602942133611111 -0.372299340555556 -0.664760507777778 -0.022917420875 -0.0768517886269444 0.0895582896388889 -0.384375585833333 -0.610665266111111 -0.513228466666667 -0.10110023205 -0.0386990185744444 -0.0481704348055556 -0.485399528611111 -0.801232675555556 -0.644197974444444 -0.404493619166667 -0.567005907777778 -0.404493619166667 -0.567005907777778 -0.527918518333333 -0.539874473333333 -0.377971832777778 -0.490138521111111 -0.668559947777778 -0.7507312325 -0.608603298333333 -0.253081442222222 -0.525431046388889 -0.584650866388889 -0.177899776194444 -0.435164520555556 -0.623077511388889 -0.424303626666667 -0.649202664722222 -0.617439256666667 -0.357944950833333 -0.678647728611111 -0.404669270555556 -0.6858337475 -0.5268258325 -0.3878209125 -0.573569486388889 -0.553550008055556 -0.564300051111111 -0.635699643055556 -0.561417586388889 -0.515833864166667 -0.562374442777778 -0.529479521666667 -0.764963423333333 -0.750314418055556
"53" 9 "WALKING_DOWNSTAIRS" 0.286759223956522 -0.0205795780776087 -0.104251352478261 -0.183318866891304 -0.0797047091878261 -0.195806585652174 0.905229155869565 -0.0783233515 0.145332028695652 -0.960047336086956 -0.940825365434783 -0.923852665652174 0.0772384675543478 0.0105175654065217 -0.00246177665 -0.282609432956522 -0.298722595897826 -0.454327058919565 -0.0266156896413043 -0.0887828674521739 0.092049763826087 -0.368363169782609 -0.297784763543478 -0.334635675043478 -0.129850015225652 -0.0335122671413043 -0.062204853608913 -0.427983239782609 -0.506554229934783 -0.542556777608696 -0.117927903941304 -0.128416256065217 -0.117927903941304 -0.128416256065217 -0.305491511934783 -0.235927164173913 -0.155852978034783 -0.285866373447826 -0.472678410565217 -0.476007704586957 -0.195626189532609 -0.114348341195652 -0.246293399130435 -0.184398761128261 -0.12054698336587 -0.23578327276087 -0.28705312128913 -0.312976719432609 -0.394336251043478 -0.345875845130435 -0.334325054934783 -0.514127107771739 -0.238769318282609 -0.322918954065217 -0.307431868043478 -0.412256062391304 -0.297484693978261 -0.405537108304348 -0.102207766804348 -0.281541163958696 -0.211504583195652 -0.274246274021739 -0.31213615786087 -0.404374229871739 -0.464435628869565 -0.5306561635
"54" 9 "WALKING_UPSTAIRS" 0.263776650862295 -0.0291807910381967 -0.127212278736066 -0.37126087995082 -0.125038571490164 -0.149752660326229 0.885134683442623 -0.206292295245902 -0.0309028427868852 -0.935258626065574 -0.915719682295082 -0.884146682622951 0.0722973588163934 0.0223335364739344 0.0326364042131148 -0.55805709852459 -0.525079733295082 -0.654538173114754 0.0670003645163934 -0.100606521819672 0.0523009474693443 -0.514257437147541 -0.4095499 -0.374962285842623 -0.123203707983607 -0.0407340837442623 -0.0700269513783607 -0.64880314295082 -0.705739943278688 -0.680774443606557 -0.19029865474918 -0.398677389672131 -0.19029865474918 -0.398677389672131 -0.543815750983607 -0.564199566885246 -0.271242235819672 -0.397568177632787 -0.67643004852459 -0.722201449016393 -0.43520214852459 -0.278009734163934 -0.355208057073771 -0.348862745180328 -0.109801905672131 -0.116242606506066 -0.565570648032787 -0.530034898016393 -0.62033939147541 -0.59106472295082 -0.554427056557377 -0.687544625081967 -0.470423335098361 -0.500033533606557 -0.421076705357377 -0.534010070098361 -0.37164285557377 -0.419406934119672 -0.422021703704918 -0.481559403770492 -0.531552959262295 -0.613349933934426 -0.511540230055738 -0.436416055836066 -0.707786059508197 -0.76412298
"55" 10 "LAYING" 0.252608269512162 -0.0169615921256757 -0.104726294986486 -0.943317947567568 -0.873854747567568 -0.848006428243243 -0.523010068918919 0.696598851689189 0.571900832391892 -0.894351472972973 -0.844955147351351 -0.772560946608108 0.0879237696621622 0.0175969505463513 -0.0216844491661351 -0.979407072027027 -0.965454838108108 -0.977096236486486 -0.00598505256891892 -0.0809472699324324 0.1530716195 -0.942238685810811 -0.951903016621622 -0.945489972837838 -0.103575461851351 -0.041179439522973 -0.0680608346432432 -0.973737002027027 -0.976904918648649 -0.983740388378378 -0.781560986459459 -0.813925341486486 -0.781560986459459 -0.813925341486486 -0.974653391216216 -0.974426212297297 -0.883503032837838 -0.909883648243243 -0.97843924527027 -0.977280947432432 -0.953605271486486 -0.906985524594595 -0.896856696351351 -0.939794996486486 -0.867362898243243 -0.837123356877027 -0.979296963648649 -0.96574064972973 -0.973174618108108 -0.981480284594595 -0.967678130945946 -0.979767787027027 -0.941544627432432 -0.959035818783784 -0.950755104189189 -0.94331334472973 -0.948757825405405 -0.948928988108108 -0.875737249864865 -0.816111694013513 -0.973448189189189 -0.974805339324324 -0.940458212837838 -0.907805148378378 -0.977389694864865 -0.978490185540541
"56" 10 "SITTING" 0.256897141169014 -0.00664022394788732 -0.0951763174394366 -0.982706767323944 -0.955907420985916 -0.959623536760563 0.817004003661972 0.162231462732394 0.216889260970845 -0.972137576338028 -0.967459966619718 -0.957445681830986 0.0766479391971831 0.0105760360859155 -0.00340708746802817 -0.991743793661972 -0.984832576338028 -0.988991498169014 -0.0343787364507042 -0.0747462859140845 0.0711808054084507 -0.990385706478873 -0.975255772253521 -0.969410766056338 -0.0956526818028169 -0.0409602406197183 -0.0493120833475775 -0.994303255915493 -0.992154680422535 -0.991396554084507 -0.960909026619718 -0.951430209014084 -0.960909026619718 -0.951430209014084 -0.990137491690141 -0.988611706478873 -0.964778392535211 -0.967604712816901 -0.993639479577465 -0.992772586901408 -0.984422812676056 -0.964493955915493 -0.97174729028169 -0.9821629 -0.954050177323944 -0.956019222957746 -0.991573482394366 -0.984280466619718 -0.98681907028169 -0.992757529577465 -0.986756232535211 -0.989811174929577 -0.988878623521127 -0.981969908873239 -0.973457891690141 -0.990889401267606 -0.972064853098592 -0.970989425352113 -0.963212044507042 -0.952850411267606 -0.987971966197183 -0.988344887323944 -0.977716380704225 -0.966946128028169 -0.992786967042254 -0.992960281549296
"57" 10 "STANDING" 0.279980316842105 -0.0161966761876316 -0.110950444863158 -0.993954978947368 -0.951866113157895 -0.963000541842105 0.965175592105263 -0.128346486894737 0.106577941052632 -0.994096843157895 -0.969631373157895 -0.966371358947368 0.0759340524210526 0.00486782833710526 -0.00497990493289474 -0.990990858421053 -0.977491705526316 -0.987066561842105 -0.02378265955 -0.0751604698447368 0.0840550080526316 -0.975954039736842 -0.982322044473684 -0.975776829736842 -0.101603098657895 -0.0415857420263158 -0.0549123301131579 -0.979288568947368 -0.991171677368421 -0.98697759 -0.970136937894737 -0.966040251315789 -0.970136937894737 -0.966040251315789 -0.987622708684211 -0.983919081578947 -0.969253056578947 -0.964921270526316 -0.989601033421053 -0.985729630263158 -0.992532797894737 -0.960851811842105 -0.973626743684211 -0.994700237368421 -0.950063983157895 -0.959879763157895 -0.990988320263158 -0.977915026052632 -0.984626736052632 -0.991822966578947 -0.978741744736842 -0.988171635 -0.971067675526316 -0.984712049736842 -0.975512526842105 -0.977592690789474 -0.981150570263158 -0.978119539473684 -0.973358551315789 -0.967187058947368 -0.98437961631579 -0.982218451842105 -0.974521386578947 -0.964982028947368 -0.986602050789474 -0.985386364473684
"58" 10 "WALKING" 0.275945842830189 -0.0172245496584906 -0.10442407190566 -0.53039983245283 -0.154902091018868 -0.405932976792453 0.963190279622641 -0.137512144150943 0.0918593671320755 -0.982173579245283 -0.963541817169811 -0.946515348113208 0.0776744788128302 0.00376276777830189 -6.31795037735831e-05 -0.536863866415094 -0.359898772075472 -0.598691264716981 -0.0153608121830189 -0.0826980358113207 0.0843707459056604 -0.445981829811321 -0.599984838301887 -0.547972356037736 -0.10618684354717 -0.0422326527943396 -0.0515758698975472 -0.505622431320755 -0.748342893018868 -0.626280039433962 -0.35791982245283 -0.523746327924528 -0.35791982245283 -0.523746327924528 -0.479284003396226 -0.466431026603774 -0.416183196037736 -0.51391194754717 -0.648621897169811 -0.72272657245283 -0.530895501886792 -0.222942591490566 -0.478643866226415 -0.530686746792453 -0.1748747053 -0.41564739754717 -0.556714173773585 -0.409434619622641 -0.581217871886792 -0.557768096792453 -0.348982574716981 -0.614869299811321 -0.418140439056604 -0.650136087924528 -0.523127601698113 -0.460756918867925 -0.576619077169811 -0.59803969245283 -0.515833668301887 -0.602661761509434 -0.487028015471698 -0.445812055660377 -0.571463325660377 -0.559767194528302 -0.737627378867925 -0.724087520188679
"59" 10 "WALKING_DOWNSTAIRS" 0.296690612857143 -0.0205506051878571 -0.106524619607143 -0.205881450607143 -0.0599912995821429 -0.461212666428571 0.962902198571429 -0.0840033636428571 0.104639157357143 -0.965368081785714 -0.934612971785714 -0.917131001428571 0.133531791857143 -0.0133344074607143 -0.0182561043321429 -0.459928121071429 -0.323871446428571 -0.697111563214286 0.0261873826785714 -0.118355851338571 0.09414049 -0.204198846642857 -0.489283949285714 -0.458639919642857 -0.113331298742857 -0.0410931850560714 -0.0491398840642857 -0.355716710357143 -0.783926959642857 -0.567630066428571 -0.173970565642857 -0.199262079321429 -0.173970565642857 -0.199262079321429 -0.461497063214286 -0.444604410714286 -0.151058874103571 -0.325158498214286 -0.627293201785714 -0.629950471071429 -0.340520417857143 -0.137944028107143 -0.564385434285714 -0.1600188204 -0.080429767575 -0.449956415 -0.487892786428571 -0.380067552142857 -0.676043051428571 -0.479665253571429 -0.307548035214286 -0.717066101785714 -0.1472903065 -0.604609980357143 -0.416549110357143 -0.229319222464286 -0.433643909285714 -0.523130193928571 -0.233782326285714 -0.305587892857143 -0.434954052857143 -0.461963708214286 -0.435703336428571 -0.372183187607143 -0.642043724642857 -0.640709578928571
